,0,1,2
0,ACCESS-CM2,3.72748653532124,65.5816320906745
1,MRI-ESM2-0,1.8573696575787613,61.24778650071886
2,CNRM-CM6-1,7.074098018641627,50.475369182162815
3,CNRM-ESM2-1,7.084672214900375,48.994195781283906
4,CAMS-CSM1-0,1.3867850666007908,44.54861094050937
5,NESM3,2.2423964021609155,25.00951611995697
6,CanESM5,4.265741745211602,55.929881470998126
7,BCC-ESM1,1.932855886455145,54.93187279595269
8,ACCESS-ESM1-5,2.5300300803126805,71.75361367755465
